DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
FBS,2025-05-31,BCA209136839,AAB.SYS.1861,000784713995,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA209136839,AAB.SYS.1861,000784713995,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA209154993,AAB.SYS.1861,000147437970,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA209154993,AAB.SYS.1861,000147437970,LC_ABOVE_500MLN,PGCRWW03,PGCRWW03,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA209423854,AAB.SYS.1861,000233386548,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA209423854,AAB.SYS.1861,000233386548,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA209431385,AAB.SYS.1861,000346050294,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA209431385,AAB.SYS.1861,000346050294,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA209431954,AAB.SYS.1861,000785553592,null,PBNDWW01,PBNDWW01,null,FIRB,1171,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA209431954,AAB.SYS.1861,000785553592,null,PBNDWW01,PBNDWW01,null,FIRB,1171.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA209443774,AAB.SYS.1861,000347453945,null,PINCWW05,PINCWW05,null,FIRB,1376,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA209443774,AAB.SYS.1861,000347453945,null,PINCWW05,PINCWW05,null,FIRB,1376.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA209479841,AAB.SYS.1861,000246303387,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA209479841,AAB.SYS.1861,000246303387,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA209488557,AAB.SYS.1861,000355535726,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA209488557,AAB.SYS.1861,000355535726,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA209506296,AAB.SYS.1861,000634102923,null,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA209506296,AAB.SYS.1861,000634102923,null,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA209511613,AAB.SYS.1861,000346054346,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA209511613,AAB.SYS.1861,000346054346,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA21502390,AAB.SYS.1861,000136018300,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA21502390,AAB.SYS.1861,000136018300,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA22572112,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA22572112,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA23032634,AAB.SYS.1861,000141715626,null,AA_NONE,null,null,FIRB,1528,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA23032634,AAB.SYS.1861,000141715626,null,AA_NONE,null,null,FIRB,1528.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA24753815,AAB.SYS.1861,000143133446,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA24753815,AAB.SYS.1861,000143133446,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA24802166,AAB.SYS.1861,000146098889,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA24802166,AAB.SYS.1861,000146098889,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA25621696,AAB.SYS.1861,000140149821,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA25621696,AAB.SYS.1861,000140149821,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA29531411,AAB.SYS.1861,000139364072,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA29531411,AAB.SYS.1861,000139364072,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA30079985,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA30079985,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA30336821,AAB.SYS.1861,000341809152,null,PGSSWW06,PGSSWW06,null,SA,470,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA30336821,AAB.SYS.1861,000341809152,null,PGSSWW06,PGSSWW06,null,SA,470.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA3164527,AAB.SYS.1861,000140397116,null,PFSPWW05,PFSPWW05,null,FIRB,1334,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA3164527,AAB.SYS.1861,000140397116,null,PFSPWW05,PFSPWW05,null,FIRB,1334.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA31762018,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA31762018,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA32249187,AAB.SYS.1861,000136659969,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA32249187,AAB.SYS.1861,000136659969,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA32709242,AAB.SYS.1861,000136763545,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA32709242,AAB.SYS.1861,000136763545,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA34517383,AAB.SYS.1861,000785957928,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA34517383,AAB.SYS.1861,000785957928,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA34589198,AAB.SYS.1861,000140010815,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA34589198,AAB.SYS.1861,000140010815,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA37004603,AAB.SYS.1861,000142548642,null,AA_NONE,null,null,FIRB,1528,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA37004603,AAB.SYS.1861,000142548642,null,AA_NONE,null,null,FIRB,1528.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA37322338,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA37322338,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA374482,AAB.SYS.1861,000136337775,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA374482,AAB.SYS.1861,000136337775,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA38716100,AAB.SYS.1861,000137070446,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA38716100,AAB.SYS.1861,000137070446,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA41282248,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA41282248,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA41531655,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA41531655,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA42089581,AAB.SYS.1861,000142420492,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA42089581,AAB.SYS.1861,000142420492,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA43201792,AAB.SYS.1861,000633765848,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA43201792,AAB.SYS.1861,000633765848,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA43391443,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA43391443,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA44023413,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA44023413,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA44583192,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA44583192,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA4549317,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA4549317,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA4633245,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA4633245,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA46421262,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA46421262,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA46750967,AAB.SYS.1861,000141219904,null,AA_NONE,null,null,FIRB,1525,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA46750967,AAB.SYS.1861,000141219904,null,AA_NONE,null,null,FIRB,1525.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA47368322,AAB.SYS.1861,000140519548,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA47368322,AAB.SYS.1861,000140519548,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA48399507,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA48399507,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA48402699,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA48402699,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA48407690,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA48407690,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA50000144,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA50000144,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA502230290,AAB.SYS.1861,000246370483,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA502230290,AAB.SYS.1861,000246370483,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA502360097,AAB.SYS.1861,000633706507,null,PFSIWW05,PFSIWW05,null,FIRB,1200,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA502360097,AAB.SYS.1861,000633706507,null,PFSIWW05,PFSIWW05,null,FIRB,1200.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA502383496,AAB.SYS.1861,000346695058,null,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA502383496,AAB.SYS.1861,000346695058,null,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA502560584,AAB.SYS.1861,000634104454,null,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA502560584,AAB.SYS.1861,000634104454,null,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA502563958,AAB.SYS.1861,000143018787,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA502563958,AAB.SYS.1861,000143018787,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA502702796,AAB.SYS.1861,000147732387,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA502702796,AAB.SYS.1861,000147732387,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA502774304,AAB.SYS.1861,000145547906,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA502774304,AAB.SYS.1861,000145547906,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA502843535,AAB.SYS.1861,000143022946,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA502843535,AAB.SYS.1861,000143022946,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA50388827,AAB.SYS.1861,000137295804,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA50388827,AAB.SYS.1861,000137295804,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA51572028,AAB.SYS.1861,000634090674,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA51572028,AAB.SYS.1861,000634090674,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA52012581,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA52012581,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA5226732,AAB.SYS.1861,000244022291,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA5226732,AAB.SYS.1861,000244022291,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA52536173,AAB.SYS.1861,000634096613,null,PBNDWW01,PBNDWW01,null,FIRB,1145,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA52536173,AAB.SYS.1861,000634096613,null,PBNDWW01,PBNDWW01,null,FIRB,1145.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA52926915,AAB.SYS.1861,000142095028,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA52926915,AAB.SYS.1861,000142095028,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA52990192,AAB.SYS.1861,000141508590,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA52990192,AAB.SYS.1861,000141508590,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA53580710,AAB.SYS.1861,000142148326,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA53580710,AAB.SYS.1861,000142148326,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA53726685,AAB.SYS.1861,000244176078,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA53726685,AAB.SYS.1861,000244176078,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA54727677,AAB.SYS.1861,000245124225,null,PBNDWW01,PBNDWW01,null,FIRB,1145,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA54727677,AAB.SYS.1861,000245124225,null,PBNDWW01,PBNDWW01,null,FIRB,1145.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA55046193,AAB.SYS.1861,000139668004,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA55046193,AAB.SYS.1861,000139668004,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA55162932,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA55162932,AAB.SYS.1861,000245744657,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA55314880,AAB.SYS.1861,000136900917,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA55314880,AAB.SYS.1861,000136900917,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA55317294,AAB.SYS.1861,000139513701,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA55317294,AAB.SYS.1861,000139513701,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA55954812,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA55954812,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58025855,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA58025855,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58026657,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA58026657,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58027114,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA58027114,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58092943,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA58092943,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA58620990,AAB.SYS.1861,000245537600,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA58620990,AAB.SYS.1861,000245537600,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA59112204,AAB.SYS.1861,000138521212,null,AA_NONE,null,null,FIRB,1528,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA59112204,AAB.SYS.1861,000138521212,null,AA_NONE,null,null,FIRB,1528.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA60357614,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA60357614,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA61398411,AAB.SYS.1861,000708050786,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA61398411,AAB.SYS.1861,000708050786,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA61897353,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA61897353,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA62033158,AAB.SYS.1861,000140675736,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA62033158,AAB.SYS.1861,000140675736,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA62834533,AAB.SYS.1861,000244215596,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA62834533,AAB.SYS.1861,000244215596,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA6292526,AAB.SYS.1861,000139367608,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA6292526,AAB.SYS.1861,000139367608,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA62976532,AAB.SYS.1861,000141598085,LC_ABOVE_500MLN,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA62976532,AAB.SYS.1861,000141598085,LC_ABOVE_500MLN,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA63557843,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA63557843,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA6463290,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA6463290,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA6512224,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA6512224,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA65923022,AAB.SYS.1861,000245584854,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1171,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA65923022,AAB.SYS.1861,000245584854,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1171.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA66334985,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA66334985,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
