XPK_COUNTERPARTY,FK_DATA,OWNERSHIP,COI,UNIT,SOURCE_SYSTEM,FULL_NAME,TOTAL_ASSETS,TOTAL_ASSETS_CURRENCY,TOTAL_TURNOVER,TOTAL_TURNOVER_CURRENCY
685133,685133,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
745645,745645,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1794324,1794324,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
857032,857032,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
896085,896085,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
614008,614008,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2917453,2917453,AAB,null,PC PWM Germany Bethm,FAIR,null,null,EUR,null,EUR
2808907,2808907,AAB,null,PC PWM Germany Bethm,FAIR,null,null,EUR,null,EUR
2923982,2923982,AAB,null,PC PWM Germany Bethm,FAIR,null,null,EUR,null,EUR
749255,749255,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762091,762091,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762095,762095,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762099,762099,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762103,762103,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762107,762107,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762111,762111,AAB,null,null,FAIR,null,null,EUR,null,EUR
762115,762115,AAB,null,null,FAIR,null,null,EUR,null,EUR
762119,762119,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
762123,762123,AAB,null,null,FAIR,null,null,EUR,null,EUR
762127,762127,AAB,null,null,FAIR,null,null,EUR,null,EUR
762131,762131,AAB,null,null,FAIR,null,null,EUR,null,EUR
762135,762135,AAB,null,null,FAIR,null,null,EUR,null,EUR
762139,762139,AAB,null,null,FAIR,null,null,EUR,null,EUR
762143,762143,AAB,null,null,FAIR,null,null,EUR,null,EUR
762147,762147,AAB,null,null,FAIR,null,null,EUR,null,EUR
762151,762151,AAB,null,null,FAIR,null,null,EUR,null,EUR
762155,762155,AAB,null,null,FAIR,null,null,EUR,null,EUR
762159,762159,AAB,null,null,FAIR,null,null,EUR,null,EUR
2917769,2917769,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2800434,2800434,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2800453,2800453,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
722997,722997,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2894064,2894064,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2783332,2783332,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2783331,2783331,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
1135414,1135414,AAB,null,FRR PC Germany Bethm,FAIR,null,null,EUR,null,EUR
2729014,2729014,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2832028,2832028,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2920494,2920494,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2961003,2961003,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2870184,2870184,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2870099,2870099,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2833378,2833378,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2925879,2925879,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2925881,2925881,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2794494,2794494,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1216383,1216383,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2849353,2849353,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2849357,2849357,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
614233,614233,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2867699,2867699,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2898711,2898711,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2898712,2898712,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2776171,2776171,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2873631,2873631,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2951393,2951393,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2881470,2881470,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2881471,2881471,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2921357,2921357,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
729344,729344,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
749738,749738,AAB,null,ID&JG Hong Kong,FAIR,null,null,EUR,null,EUR
729351,729351,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
734239,734239,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
741939,741939,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
739140,739140,AAB,null,Z Examen Erik-Jan Ko,FAIR,null,null,EUR,null,EUR
743442,743442,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
738312,738312,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
729441,729441,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
738313,738313,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
736225,736225,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
744123,744123,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
747262,747262,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
698322,698322,AAB,null,ID&JG Hong Kong,FAIR,null,null,EUR,null,EUR
749763,749763,AAB,null,Z Examen Erik-Jan Ko,FAIR,null,null,EUR,null,EUR
1278390,1278390,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
729235,729235,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
1752269,1752269,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
1882700,1882700,AAB,null,ID&JG UAE,FAIR,null,null,EUR,null,EUR
666835,666835,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
1780162,1780162,AAB,null,ID&JG Hong Kong,FAIR,null,null,EUR,null,EUR
1355082,1355082,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
728458,728458,AAB,null,ID&JG North America,FAIR,null,null,EUR,null,EUR
629853,629853,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2437712,2437712,AAB,null,ID&JG UAE,FAIR,null,null,EUR,null,EUR
2270849,2270849,AAB,null,ID&JG UAE,FAIR,null,null,EUR,null,EUR
666909,666909,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
666910,666910,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
1739695,1739695,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
1150730,1150730,AAB,null,ID&JG India RBS,FAIR,null,null,EUR,null,EUR
1446018,1446018,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
745712,745712,AAB,null,Z Examen Erik-Jan Ko,FAIR,null,null,EUR,null,EUR
762496,762496,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
762500,762500,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
762504,762504,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
738518,738518,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
1263356,1263356,AAB,null,ID&JG India RBS,FAIR,null,null,EUR,null,EUR
666985,666985,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
1394227,1394227,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
2916010,2916010,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
667086,667086,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
667088,667088,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
2919763,2919763,AAB,null,NGM France Banque Ne,FAIR,null,8.61254E8,EUR,3.33632E8,EUR
2907267,2907267,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907377,2907377,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907379,2907379,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907374,2907374,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907355,2907355,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907350,2907350,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907276,2907276,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907277,2907277,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2897073,2897073,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2919769,2919769,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907294,2907294,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907257,2907257,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2907259,2907259,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1813061,1813061,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2899174,2899174,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2631500,2631500,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1700211,1700211,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2937540,2937540,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
669921,669921,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
669434,669434,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
2930237,2930237,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2944571,2944571,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
901467,901467,AAB,null,PC Jersey,FAIR,null,null,EUR,null,EUR
1214821,1214821,AAB,null,PC Jersey,FAIR,null,null,EUR,null,EUR
901469,901469,AAB,null,PC Jersey,FAIR,null,null,EUR,null,EUR
1051744,1051744,AAB,null,PC Jersey,FAIR,null,null,EUR,null,EUR
2844759,2844759,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2926629,2926629,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
852940,852940,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1367657,1367657,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1367658,1367658,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2888565,2888565,AAB,null,PC France Banque Neu,FAIR,null,3.4983E7,EUR,312000.0,EUR
2484424,2484424,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2873673,2873673,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
649944,649944,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1051759,1051759,AAB,null,PC UAE,FAIR,null,null,EUR,null,EUR
745637,745637,AAB,null,PC UAE,FAIR,null,null,EUR,null,EUR
768695,768695,AAB,null,PC UAE,FAIR,null,null,EUR,null,EUR
2863283,2863283,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2862814,2862814,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1215473,1215473,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1215474,1215474,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1215475,1215475,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2919401,2919401,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2795802,2795802,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2938201,2938201,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2955880,2955880,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2882814,2882814,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2932072,2932072,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2932143,2932143,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
968330,968330,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2941951,2941951,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2941940,2941940,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2766784,2766784,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2883328,2883328,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2941944,2941944,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2941946,2941946,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2883540,2883540,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2751279,2751279,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
650231,650231,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2930321,2930321,AAB,null,ID&JG Belgium,FAIR,null,null,EUR,null,EUR
2919732,2919732,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1321765,1321765,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1925907,1925907,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2959467,2959467,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2951140,2951140,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2950999,2950999,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2375355,2375355,AAB,null,FRR PC Germany Bethm,FAIR,null,null,EUR,null,EUR
2375356,2375356,AAB,null,FRR PC Germany Bethm,FAIR,null,null,EUR,null,EUR
2874878,2874878,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2874881,2874881,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2874879,2874879,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2878638,2878638,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2950293,2950293,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2950495,2950495,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2944177,2944177,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2877826,2877826,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2877755,2877755,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2854417,2854417,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2841391,2841391,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2841390,2841390,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2801841,2801841,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2749680,2749680,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2824249,2824249,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
690717,690717,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2857787,2857787,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2740712,2740712,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2865008,2865008,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2865006,2865006,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1273554,1273554,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2917334,2917334,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1877950,1877950,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2850516,2850516,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2849407,2849407,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2849412,2849412,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2465567,2465567,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2927897,2927897,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2943104,2943104,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2948042,2948042,AAB,null,PBI PWM Belgium,FAIR,null,null,EUR,null,EUR
2948043,2948043,AAB,null,PBI PWM Belgium,FAIR,null,null,EUR,null,EUR
2948044,2948044,AAB,null,PBI PWM Belgium,FAIR,null,null,EUR,null,EUR
2948046,2948046,AAB,null,PBI PWM Belgium,FAIR,null,null,EUR,null,EUR
2903584,2903584,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2726987,2726987,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2930862,2930862,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2886047,2886047,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2794588,2794588,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2935557,2935557,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2938916,2938916,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2929482,2929482,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2873958,2873958,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
759917,759917,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
746839,746839,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
766651,766651,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
746849,746849,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746859,746859,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
766714,766714,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
766998,766998,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
767454,767454,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
746869,746869,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
769330,769330,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769333,769333,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769336,769336,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769339,769339,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769342,769342,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769345,769345,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769348,769348,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769351,769351,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769354,769354,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769357,769357,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769360,769360,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
769363,769363,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
771104,771104,AAB,null,BU NL CC Midden,FAIR,null,null,EUR,null,EUR
771108,771108,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
771548,771548,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
746879,746879,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746889,746889,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746899,746899,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746909,746909,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746919,746919,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746929,746929,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746939,746939,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746949,746949,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746959,746959,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746969,746969,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746979,746979,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746989,746989,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
746999,746999,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
747009,747009,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
747019,747019,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
747309,747309,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
747319,747319,AAB,null,No Entity Available,FAIR,null,null,EUR,null,EUR
759595,759595,AAB,null,BU NL FRR CC,FAIR,null,null,EUR,null,EUR
945011,945011,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2961100,2961100,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2911005,2911005,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1239768,1239768,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2956098,2956098,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2957719,2957719,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2932200,2932200,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2933475,2933475,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2933215,2933215,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2935812,2935812,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2865836,2865836,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2865841,2865841,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2864085,2864085,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
747139,747139,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
629851,629851,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2755498,2755498,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2895216,2895216,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2895302,2895302,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2214554,2214554,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
747165,747165,AAB,null,PBI Belgium,FAIR,null,null,EUR,null,EUR
2953467,2953467,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2953481,2953481,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2715205,2715205,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2845339,2845339,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2845340,2845340,AAB,null,PC Germany Bethmann,FAIR,null,null,EUR,null,EUR
2738866,2738866,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2884404,2884404,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2928558,2928558,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2945710,2945710,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
2895235,2895235,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2895093,2895093,AAB,null,PC France Banque Neu,FAIR,null,1341000.0,EUR,202000.0,EUR
747254,747254,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
747330,747330,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
639707,639707,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
747355,747355,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
639717,639717,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1215477,1215477,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
852633,852633,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
818303,818303,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1626937,1626937,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1626938,1626938,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
747389,747389,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
860563,860563,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1239755,1239755,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2359352,2359352,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
2286971,2286971,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1221947,1221947,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
747714,747714,AAB,null,PC France Banque Neu,FAIR,null,null,EUR,null,EUR
1410252,1410252,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1221950,1221950,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
896086,896086,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
857038,857038,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
747426,747426,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
658153,658153,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1326611,1326611,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
1650870,1650870,AAB,null,NGM France Banque Ne,FAIR,null,null,EUR,null,EUR
